id,artist,song_title,decade,lyrics,alt_lyrics
17862388,DJ Jazzy Jeff & The Fresh Prince,Jazzy’s Groove,1980s,this is how it goes give me your attention stop what youre doin and listen up because my partner in rhyme is about to tear it up jeff is if someone said that your beats dont excite and that your cuts were whack what would you say yeah right jeffs about to give an incredible display and unequivocally prove that hes the best deejay his name is jazzy jeff and hes preparing to shake and make you move to this long and strong theme song jazzys groove and itll make em clap to this make em clap to this hey yo jeff come on yeah and itll make em clap to this and itll make em clap to this come on yeah you know a lot of deejays theyre just short pieces of statues my deejays swift and exciting and coming at you to other deejays jeff is just too much he doesnt use the line switch as a transform crutch never missin beats always on time with the rhyme you know the scratches are fine when intertwined with a bass line live in concert jeff is never memorex you dont believe hes def check the flex jeff cuts up dont stop to the rhythm cause i i could talk forever but still never explain why deejays flee when they hear jeffs name,this goes me attention stop youre doin listen partner rhyme tear jeff someone said beats excite cuts were whack right jeffs incredible display unequivocally prove hes best deejay his name jazzy jeff hes preparing shake move long strong theme song jazzys groove itll em clap em clap hey yo jeff itll em clap itll em clap lot deejays short pieces statues deejays swift exciting coming deejays jeff too much he doesnt line switch transform crutch never missin beats always rhyme scratches are fine intertwined bass line live concert jeff never memorex believe hes def check flex jeff cuts stop rhythm cause i talk forever never explain deejays flee hear jeffs name
126988216,The 2 Live Crew,C'mon Babe,1980s,hard baby hold me fuck me deeper harder oh god i cant stop cum inside me baby cum on me cum in me cmon babe cmon babe cmon babe cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe when the partys over we can get together go to my house and fuck forever and do whatever comes to mind let me stick my dick in your behind you can pour me a glass of dom perignon then suck my dick until i cum soft is your body tender is your kiss cmon baby we can do this no need to act stuck up pretty and seditty got a funky disposition and you think youre witty youre not used to people sayin things like this its called criticism and not a diss i only give compliments when they are due now im gonna tell you all the truth you claim to be a virgin i mean the purest ill be gentle baby cause we can do this cmon babe fuck me cmon babe cmon babe fuck me cmon cmon cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe love is the key to end all your woes youll be my bitch not a dirty hoe together as one we will be ill be fuckin you and youll be suckin me then lick my ass up and down lick it til your tongue turns doo doo brown dont try to be slick and give me a kiss cmon baby we can do this,hard baby hold me fuck me deeper harder god cant stop cum inside me baby cum me cum me cmon babe cmon babe cmon babe cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe partys together house fuck forever whatever comes mind me stick dick behind pour me glass dom perignon suck dick cum soft body tender kiss cmon baby need act stuck pretty seditty got funky disposition youre witty youre used people sayin things called criticism diss compliments are due gonna tell truth claim virgin mean purest ill gentle baby cause cmon babe fuck me cmon babe cmon babe fuck me cmon cmon cmon babe cmon babe fuck me cmon babe cmon babe fuck me cmon babe love key end woes bitch dirty hoe together ill fuckin suckin me lick ass down lick til tongue turns doo doo brown try slick me kiss cmon baby this
93223070,The B. B. & Q. Band,Dreamer - SHEP PETTIBONE LONG VOCAL VERSION,1980s,dreamer dreamer dreamer dreamer dreamer dreamer dreamer dreamer sitting back without a worry with my lids over my eyes i begin to feel the magic slowly working in my mind i create my own little movie and of course i play a part everything so nice and easy seeing things the way i want thats why im a dreamer everythings so nice when im dreaming visions in my mind im a dreamer everythings so nice when im dreaming i feel like dreaming all the time,dreamer dreamer dreamer dreamer dreamer dreamer dreamer dreamer sitting without worry lids eyes begin feel magic slowly working mind create own little movie course play part everything nice easy seeing things dreamer everythings nice dreaming visions mind dreamer everythings nice dreaming feel dreaming time
657440,Young MC,Fastest Rhyme,1980s,well mc techno that is my name and rockin it for you is my game it is my game but whatdya like the mc techno is on the mic on the mic is wat i give ime gona make you want to live im rockin it to the vicious pace the vicious pace the vicious house im really gonna make you hypnotized hypnotized but then youre gone im rockin it to the break of dawn the break of dawn the break of d cus my name is the young mc,well mc techno name rockin game game whatdya mc techno mic mic wat ime gona live rockin vicious pace vicious pace vicious house really gonna hypnotized hypnotized youre gone rockin break dawn break dawn break d cus name young mc
192091830,Planet Patrol,Cheap Thrills,1980s,face to face miscellaneous planet of sound one fine day in my odd past i picked me up a transmission i turned the fission ignition went looking for the broadcaster and when i first touched some ground they simply told me leave was kind of hard to believe cause there was not one around this aint the planet of sound this aint the planet of sound this aint the planet of sound,face face miscellaneous planet sound fine day odd past picked me transmission turned fission ignition went looking broadcaster touched ground simply told me leave was kind hard believe cause was around aint planet sound aint planet sound aint planet sound
2550341,Boogie Down Productions,Ghetto Music,1980s,if you like the sound of what youve heard so far krs one ghetto music ghetto music ghetto music ghetto music youre tuned into that easy listening sound with a cap and gown not a crown no glitter no makeup just smashin lyrics that make up the b d and the p you pay for the hits the advice is free in this industry we gotta grow commercial some go but yknow just as important as they are so is the underground superstar like me you gotta ask yourself one question do i speak facts or do i start guessin learn the lesson before you plan your career commercial or underground where do you fit cause both sides write hits and all is rap ill admit,if sound youve heard far krs ghetto music ghetto music ghetto music ghetto music youre tuned easy listening sound cap gown crown glitter makeup smashin lyrics d p pay hits advice free industry gotta grow commercial yknow important are underground superstar me gotta ask yourself question speak facts start guessin learn lesson plan career commercial underground where fit cause both sides write hits rap ill admit
45811799,Hieroglyphics,Phesto,1980s,we silver surfing over soundwaves scalpin tickets to my show for twenty dollars more than face value pays curse my vowels on you holdin kids marvel and gaze i strip the tarnish off the microphone sharp as a spade bring my plans to fruition with intuition known to witches the hieroglyphic argonauts bombard the spot with sandblasters grand eloquence eloquent talented like balance beam medalists the seismic hi fidelity poltergeist in your amplifiers bustin from the top like snipers niggas hyper,we silver surfing soundwaves scalpin tickets show twenty dollars more face value pays curse vowels holdin kids marvel gaze strip tarnish off microphone sharp spade bring plans fruition intuition known witches hieroglyphic argonauts bombard spot sandblasters grand eloquence eloquent talented balance beam medalists seismic hi fidelity poltergeist amplifiers bustin top snipers niggas hyper
18505912,Slick Rick,Let's Get Crazy,1980s,get get get get get a lil stupid lets get crazy get get get get get a lil stupid lets get crazy get get get get lets get crazy get get get get get a lil stupid lets get crazy well its me and its time to mingle so wake up world and bus out my new single i take dead bodies and i boost them up live so straighten up and be alert because the rulers arrived no not uncle sam but i can still recruit as hip hop commander of the peoples troop so troop be troopers and follow commands cuz no one can rule like the ruler rick can though some like it hot and some may like the shock so lets get together what i mean is rock no vanity insanity strictly cloud now put your hands together and scream and shout go slick rick and then go bizerk but keep it at a limit so no one gets hurt and dont be boring please not lazy my jams packed so lets get crazy get get get get get a lil stupid lets get crazy get get get get get a lil stupid lets get crazy get get get get get a lil stupid lets get crazy get get get get get a lil stupid lets get crazy,get get get lil stupid lets crazy get get lil stupid lets crazy get get lets crazy get get lil stupid lets crazy me mingle wake world bus single dead bodies boost live straighten alert rulers arrived uncle sam recruit hip hop commander peoples troop troop troopers follow commands cuz rule ruler rick though hot may shock lets together mean rock vanity insanity strictly cloud hands together scream shout slick rick bizerk keep limit gets hurt boring please lazy jams packed lets crazy get get lil stupid lets crazy get get lil stupid lets crazy get get lil stupid lets crazy get get lil stupid lets crazy
17580998,EPMD,Jane II,1980s,p hello hello may i speak to the e e this is me is this the doctor md yo p its kinda early whos there laverner and shirley is it kate and allie or some other girlie well anyway yo p you know im lazy callin me this time of hour you must be crazy p excuse me but im sorry e double its a terrible situation and it might cause trouble throw on your coat jump in your benz and come over e why p p yo i think jane is on my sofa e what p last night i was all alone cold watch the boob tube because my fuse was blown picked up the bat phone to drop a line to you maybe 10 15 or maybe 10 22 e where was i p i dont know you wasnt there threw on the link rolex watch and fresh gear i grabbed my key along with the cash flow shifted out the door to the local disco e whered you go not to that ran down pub,p hello hello may speak e e me doctor md yo p kinda early whos laverner shirley kate allie girlie anyway yo p lazy callin me hour must crazy p excuse me sorry e double terrible situation might cause trouble throw coat jump benz e p p yo jane sofa e p last night was alone cold watch boob tube fuse was blown picked bat phone drop line maybe 10 15 maybe 10 22 e where was p wasnt threw link rolex watch fresh gear grabbed key along cash flow shifted door local disco e whered ran down pub
30427333,Hieroglyphics,One Life One Love,1980s,[chorus] energy that we exchange is imperative intricate so simple life is the spirit and the body is the temple one life one love tell me this are you prepared to live energy that we exchange is imperative intricate so simple life is the spirit and the body is the temple one life one love [casual] all they seen was one hand bust through the white sand illuminating the land with liberation and mysterious ferociously serious black man experience the urban warfare of fully strapped assault as an angel hoping my benevolence will change you singing folklore of the poor natural born warrior since the days of spain was ruled my the moors then again before your existence imhotep the presenter of the mystics geometry trigonometry statistics its simplitics embedded in my bloodline just like the pain of my forefathers the chains of slavery remains behaviors we obtained in days that we were slained and tortured tormented and scorned shackles on my feet feeding me pork lashes on my back lost my family not to belittle the middle passage calamity i gotta make decisions cause i keep havin visions of flight bombing politicians on some midnight marauder missions it gets harder they shut down your energy cut off your water close the gas station food supply shortened,[chorus] energy exchange imperative intricate simple life spirit body temple life love tell me are prepared live energy exchange imperative intricate simple life spirit body temple life love [casual] seen was hand bust through white sand illuminating land liberation mysterious ferociously serious black man experience urban warfare fully strapped assault angel hoping benevolence change singing folklore poor natural born warrior since days spain was ruled moors again existence imhotep presenter mystics geometry trigonometry statistics simplitics embedded bloodline pain forefathers chains slavery remains behaviors obtained days were slained tortured tormented scorned shackles feet feeding me pork lashes lost family belittle middle passage calamity gotta decisions cause keep havin visions flight bombing politicians midnight marauder missions gets harder shut down energy cut off water close gas station food supply shortened
1183755,The 2 Live Crew,H-B-C,1980s,[luke skyywalker] head booty and cock what you like fellas head booty and cock what you like fellas head booty and cock ghetto style like head booty and cock what your sister like head sex and welfare checks what your mama like head sex and welfare checks opa locka like head booty and cock overtown like head booty and cock [8 bar break mr mixx cuts] no ass bitch no backstage pass no ass bitch no backstage pass you say no ass bitch no backstage pass no ass bitch no backstage pass [8 bar break mixx cuts dolemite records],[luke skyywalker] head booty cock fellas head booty cock fellas head booty cock ghetto style head booty cock sister head sex welfare checks mama head sex welfare checks opa locka head booty cock overtown head booty cock [8 bar break mr mixx cuts] ass bitch backstage pass ass bitch backstage pass ass bitch backstage pass ass bitch backstage pass [8 bar break mixx cuts dolemite records]
17580996,EPMD,Total Kaos,1980s,[erick sermon] yo whassup moneygrip its the e on the trip not to georgia but gladys knight and the pips its a one way ticket to the highest plateau for a smooth rapper and for those that flow so blow like the wind my friend and take flight and fly like an eagle yeah right you cant rock a party and make hands clapper cause you an nrer that means a non rapper so give it up sucker duck emcee youre not ready to flex yet or better yet rock steady with the e double number one on the planet take it for granted im _in control_ like janet im in command plus full of fun but dont play me cause if you do you gettin done and that my son comes to one conclusion total chaos no mass confusion [parrish smith] knock knock aiyyo who is it the one who storms on rappers just like a snow blizzard yes the micraphone doctors back makin housecalls to crab emcees who claim to have the balls to flex with the man with the rep for snappin necks im not the one son so dont pose or make threats the pmd yeah paid and makin dollars,[erick sermon] yo whassup moneygrip e trip georgia gladys knight pips ticket highest plateau smooth rapper those flow blow wind friend flight fly eagle right cant rock party hands clapper cause nrer means non rapper sucker duck emcee youre ready flex yet better yet rock steady e double number planet granted _in control_ janet command plus full fun play me cause gettin done son comes conclusion total chaos mass confusion [parrish smith] knock knock aiyyo storms rappers snow blizzard yes micraphone doctors makin housecalls crab emcees claim balls flex man rep snappin necks son pose threats pmd paid makin dollars
92492205,Tone-Loc,On Fire (Remix),1980s,this jam i created will leave you devastated and when im finished rockin you will appreciate it the structure of this rhyme will reign supreme to have a cut like this is a mcs dream you first heard this cut you thought it was irreceptible now youre groovin to it that makes it acceptable party people listen to my word the note on the door said do not disturb while i create the jam to take you little bit higher dont get close this cut is on fire causin much damage like a nuclear war you know what time it is im always reachin for more to turn the party out my rhymes are always suitable considered very healthy like a sauna therapeutical owner of the mic yeah l o c never spent a day in college got many degrees not fully educated but dedicated until this jam i was extremely underrated now im rockin parties from sea to sea talkin bout everything from a to z some say my style is laxadasical now you hear the music and you say thats the way to go a show a gig it has signs to picket now im rockin stronger and you want free tickets you once a month rapper youre weak and youve shown it dont waste my time i need an opponent not only will i dog you but i make you retire dont get close this cut is on fire,this jam created leave devastated finished rockin appreciate structure rhyme reign supreme cut mcs dream heard cut thought was irreceptible youre groovin makes acceptable party people listen word note door said disturb while create jam little bit higher close cut fire causin much damage nuclear war always reachin more turn party rhymes are always suitable considered very healthy sauna therapeutical owner mic l o c never spent day college got many degrees fully educated dedicated jam was extremely underrated rockin parties sea sea talkin bout everything z style laxadasical hear music show gig has signs picket rockin stronger free tickets once month rapper youre weak youve shown waste need opponent dog retire close cut fire
55209703,Tone-Loc,Wild Thing (Chemical Toast Mix),1980s,lets do it workin all week 9 to 5 for my money so when the weekend comes i go get live with the honey rollin down the street i saw this girl and she was pumpin i winked my eye she got into the ride went to a club was jumpin duce myself as loc she said youre a liar i said i got it goin on baby doll and im on fire took her to the hotel she said youre the king i said be my queen if you know what i mean and let us do the wild thing wild thing wild thing shoppin at the mall looking for some gear to buy i saw this girl she cool rocked my world and i had to adjust my fly she looked at me and smiled and said,lets workin week 9 5 money weekend comes live honey rollin down street saw girl she was pumpin winked eye she got ride went club was jumpin duce myself loc she said youre liar said got goin baby doll fire took her hotel she said youre king said queen mean wild thing wild thing wild thing shoppin mall looking gear buy saw girl she cool rocked world had adjust fly she looked me smiled said
1536293,Big Daddy Kane,Just Rhymin' With Biz,1980s,biz one two whatcha gonna do i say yes yes y
19101208,Beastie Boys,Riot Fight,1980s,riot fight wait that was a false riot fight riot fight riot fight riot fight,riot fight wait was false riot fight riot fight riot fight riot fight
102439536,3rd Bass,Triple Stage Darkness,1980s,you are sleeping you do not want to believe you are sleeping dj richie rich cuts guide you out of triple stage darkness > rakim i aint no joke and chuck d saying follow for now prime minister black zone darkness void as snakepit so ima spit a lyric at the packed lip sit stunned i drum lyrics in your egg case space filled darkness a blank face recognize unknown throne at deep depths a prime minister incites a slow death of a rational thought through the physical triple stage darkness first stage lyrical sight to see a piece of the serch light truth is loose lips slips to twilight zones prone to blow revision im 20/20 and your in tune is in prison switchin from this track move back in motion unaware of your own evolution regress through the tunnels and flee light illumination the first stage my birthright,you are sleeping believe are sleeping dj richie rich cuts guide triple stage darkness > rakim aint joke chuck d saying follow prime minister black zone darkness void snakepit ima spit lyric packed lip sit stunned drum lyrics egg case space filled darkness blank face recognize unknown throne deep depths prime minister incites slow death rational thought through physical triple stage darkness stage lyrical sight piece serch light truth loose lips slips twilight zones prone blow revision 20/20 tune prison switchin track move motion unaware own evolution regress through tunnels flee light illumination stage birthright
17302002,DJ Jazzy Jeff & The Fresh Prince,Just One of Those Days,1980s,have you ever in your life experienced a day where nothing at all seems to go your way no matter how hard you try to get out of the rut you just could not break the string of bad luck a day where murphys law takes over your life and you just cant seem to do a darn thing right and when the day was over you just had to say you said man its just one of those days my day started off kind of cool i brushed my teeth i comed my hair and i got dressed and went to school i stopped at the store for a breakfast snack a tasty cake and orange juice and a bubble yum pack about that point i proceeded to class i spoke to all the pretty girls that i passed i went to my room which was on the first floor i had no idea what i was in for i sat in my desk and minded my own business someone knocked on the door the teacher said who is it this girl walked in my imigination ran wild she stole my heart just by the way that she smiled i couldnt resist so i grabbed her butt she said whats wrong with you fool are you some kind of nut the teacher turned around while my arm was extended she looked me in the face and said prince youre suspended i said your tripping its just a bad habit she put it in my face she mustve wanted me to grab it i pleaded my case but she wrote the pink slip then i just shoke my head i said i dont beleive this she sent me to the head of the discipline staff i tried to play it off so i started to laugh i said ha ha this story is great its a big misunderstanding one big mistake,have ever life experienced day where nothing seems matter hard try rut break string bad luck day where murphys law takes life cant seem darn thing right day was had said man those days day started off kind cool brushed teeth comed hair got dressed went school stopped store breakfast snack tasty cake orange juice bubble yum pack point proceeded class spoke pretty girls passed went room was floor had idea was sat desk minded own business someone knocked door teacher said girl walked imigination ran wild she stole heart she smiled couldnt resist grabbed her butt she said whats wrong fool are kind nut teacher turned around while arm was extended she looked me face said prince youre suspended said tripping bad habit she face she mustve wanted me grab pleaded case she wrote pink slip shoke head said beleive she sent me head discipline staff tried play off started laugh said ha ha story great big misunderstanding big mistake
90334386,DJ Jazzy Jeff & The Fresh Prince,He's The D.J. I'm The Rapper,1980s,uh uh ah uh yo jeffrey buss it what are ya doin in there word em up word em up word em up in the place at about this time dj jazzy jeff and the fresh prince just bu bu buggin out losing it all no sense ay jeff scratch it scratch it man scratch it uh aw that was decent now scratch it a quick joint a quick one jeff oh yeah yeah we just bugging we just having some fun me and jeffrey hes the dj im the rapper hello can anybody hear me you can aight thats good you can hear me okay its clear its good okay everybodys got it one two one two and my rhymes have been written not to be bitten but as it seems some suckers keep forgetting the rules about rappin but thats alright cause in the next five minutes im a have them all uptight stronger than a dinosaur better known than santa man the battles i battle i usually win em in less than a minute but it all depends on how long it takes you rappers to realise that trying to defend yourself is ridiculous didnt you get my message its out of the question cause youre toys boys im the real mccoy im really gonna enjoy seeing you destroyed if i was fred flintstone id probably own all of bedrock if i was a criminal id probably own a cellblock if i was in the navy i would own the sea but im a poet so i own the whole rap industry,uh uh ah uh yo jeffrey buss are ya doin word em word em word em place dj jazzy jeff fresh prince bu bu buggin losing sense ay jeff scratch scratch man scratch uh aw was decent scratch quick joint quick jeff yeah bugging having fun me jeffrey hes dj rapper hello anybody hear me aight hear me okay clear okay everybodys got two rhymes been written bitten seems suckers keep forgetting rules rappin alright cause next five minutes uptight stronger dinosaur better known santa man battles battle usually win em less minute depends long takes rappers realise trying defend yourself ridiculous didnt message question cause youre toys boys real mccoy really gonna enjoy seeing destroyed was fred flintstone id probably own bedrock was criminal id probably own cellblock was navy own sea poet own whole rap industry
100063258,Ashford feat. Simpson,Babies,1980s,it happened innocently you gave your love to me who could blame us that night i was so late coming in who could blame us i couldnt explain exactly where id been but your mama shouldnt have told you your mama shouldnt have told you babies were made in heaven it was splendor in the grass it happened so fast who could blame us we were so close i could hardly catch my breath,it happened innocently gave love me blame night was late coming blame couldnt explain exactly where id been mama shouldnt told mama shouldnt told babies were made heaven was splendor grass happened fast blame were close hardly catch breath
1558791,The 2 Live Crew,C'mon Babe (Doo Doo Brown mix),1980s,bm brother marquis fki fresh kid ice intro sound of woman being fucked verse 1 bm when the partys over we can get together go to my house and fuck forever and do whatever comes to mind let me stick my dick in your behind you can pour me a glass of dom perignon then suck my dick until i cum soft is your body tender is your kiss cmon baby we can do this fki no need to act stuck up pretty and seditty got a funky disposition and you think youre witty youre not used to people saying things like this its called criticism and not a diss i only give compliments when they are due now im gonna tell you all the truth you claim to be a virgin i mean the purest ill be gentle baby cause we can do this verse 2 bm love is the key to end all your woes youll be my bitch not a dirty hoe together as one we will be,bm brother marquis fki fresh kid ice intro sound woman being fucked verse 1 bm partys together house fuck forever whatever comes mind me stick dick behind pour me glass dom perignon suck dick cum soft body tender kiss cmon baby fki need act stuck pretty seditty got funky disposition youre witty youre used people saying things called criticism diss compliments are due gonna tell truth claim virgin mean purest ill gentle baby cause verse 2 bm love key end woes bitch dirty hoe together be
33964885,Newcleus,No More Runnin' (Original Arrangement),1980s,ooo ooo ooo oooh no more runnin ooo ooo ooo oooh no more runnin used to be once upon a time that i never would fight / for somethin id back down turn around and run and it would always come / to nothin but now ive found a better way i turned my eyes and my heart up skyward now its a brand new day and its gonna be my finest hour ive got the power ooo ooo ooo oooh no more runnin ooo ooo ooo oooh no more runnin now nothin keeps me down i stand my ground when i have to,ooo ooo ooo oooh more runnin ooo ooo ooo oooh more runnin used once upon never fight / somethin id down turn around run always / nothin ive found better turned eyes heart skyward brand day gonna finest hour ive got power ooo ooo ooo oooh more runnin ooo ooo ooo oooh more runnin nothin keeps me down stand ground to
38038451,Run-DMC,How'd Ya Do It Dee,1980s,yeah one two one two and i say as we let the music play this is dedicated to ruddy ray from all the homeboys around the way so def it wont get an f jay receives an a for his essay spins til youre dizzy born to get busy is he the jam master isnt he or is he and my name is dmc the k i n g the car that i drive is called a caddy the drink that i drink is called oe and i wear my glasses so i can see my homeboy right next to me his name is dj run shoots a gift like a gun slays suckers one by one rather chill than kill cause the killings no fun so together forever crew be tougher than leather we gonna slay the bad ones until there are none run dmcs award nominee the k i n gs of all m i cs like hercules with rhymes like these never crackin not lackin and i still pull gs,yeah two music play dedicated ruddy ray homeboys around def wont f jay receives his essay spins til youre dizzy born busy he jam master isnt he he name dmc k n g car drive called caddy drink drink called oe wear glasses homeboy right next me his name dj run shoots gift gun slays suckers one rather chill kill cause killings fun together forever crew tougher leather gonna slay bad ones are none run dmcs award nominee k n gs m cs hercules rhymes never crackin lackin pull gs
17392123,DJ Jazzy Jeff & The Fresh Prince,Rock The House,1980s,when we rock the house there is no doubt is no doubt that me and ready c will turn it out turn it out were down with the dj jazzy jeff jazzy jeff and you know that we are def that were def and you should not settle for less than the undisputed best thats right we are the best everywhere we go every time we do a show everybody wants to know how we make em say ho the way we do is not a magical trick its just a lotta def rhymes just like this somebody yell hooohooo ho say ho ho ho ho now im the fresh prince hello how do you do i just have a little fun with the rest of my crew so take a chill and just relax yo ready c pretend that youre a dj and scratch go ready rock go ready rock all right now bust a move and get the hell out if youre tryin to bust the groove,when rock house doubt doubt me ready c turn turn were down dj jazzy jeff jazzy jeff are def were def should settle less undisputed best right are best everywhere every show everybody wants em ho magical trick lotta def rhymes somebody yell hooohooo ho ho ho ho ho fresh prince hello do little fun rest crew chill relax yo ready c pretend youre dj scratch ready rock ready rock right bust move hell youre tryin bust groove
49643803,Ice-T,Power,1980s,im livin large as possible posse unstoppable style topical vividly optical listen youll seeem sometimes ill beem cops critics and punks necer ever wanta see me in power well thats too bad apocalypse now im back and im mad were comin youre runnin cold and cunning ice t on the mic topgunning after your neck checkin respect makin you sweat rhyme syndicate boy in effect the rap motivator teacher talker night rhyme stalker words thrillin so real theyre chillin the hit author gettin louder than a shot gun you dont want none rhyme pays was the name of the album but that was number one this is the number two the posse grew were gonna break through power somebody line up the suckers who refuse to recognize the truth tie up the punks who refuse to understand the youth my posses growin and its gettin larger every day detroit chi town pittsburgh houston la come on come on come on toys lets play circle the calendar perpetrator doomsday ice t fool man of my own full grown i cause havoc when i speak upon the microphone im outspoken no jokin get in my face your jaw will get broken layin it sayin it then youre playing it lyrics so heavy that you might try weighin it hated by many but i hateem back loved by troopers who know where its at you might like me might think im wack but dont step to me cause the boy stays strapped im taking no shorts hatin the courts hatin the judges,im livin large possible posse unstoppable style topical vividly optical listen seeem sometimes ill beem cops critics punks necer ever wanta me power too bad apocalypse im mad were comin youre runnin cold cunning ice t mic topgunning neck checkin respect makin sweat rhyme syndicate boy effect rap motivator teacher talker night rhyme stalker words thrillin real chillin hit author gettin louder shot gun none rhyme pays was name album was number number posse grew were gonna break through power somebody line suckers refuse recognize truth tie punks refuse understand youth posses growin gettin larger every day detroit chi town pittsburgh houston la come toys lets play circle calendar perpetrator doomsday ice t fool man own full grown cause havoc speak upon microphone outspoken jokin face jaw broken layin sayin youre playing lyrics heavy might try weighin hated many hateem loved troopers where might me might wack step me cause boy stays strapped taking shorts hatin courts hatin judges
69078889,Mantronix,Simple Simon (You Gotta Regard),1980s,before i can pour what im sure youll adore take a seat in the heat and repeat what is sweet cause understanding all languages is not really hard you got to listen yes you gotta regard yeah before i can pour what im sure youll adore take a seat in the heat and repeat what is sweet cause understanding all languages is not really hard you got to listen yes you gotta regard this crew we hold the reel and the rod the duo of the eighties and mantronixs the squad so live the entertainment your smile will be our payment televised for all you eyes the tantalizing statements though beaurocratic our motto is love from above its not required you can take it or shove it like a glove it only fits if the feeling is right so if the feeling fits your taste then take a bite with delight its only fair the music is clear suffice a second slice of whats so rare dont redeem what is seen use your judgment of mind because a handicap is given to those who cant find,before pour sure adore seat heat repeat sweet cause understanding languages really hard got listen yes gotta regard pour sure adore seat heat repeat sweet cause understanding languages really hard got listen yes gotta regard crew hold reel rod duo eighties mantronixs squad live entertainment smile payment televised eyes tantalizing statements though beaurocratic motto love above required shove glove fits feeling right feeling fits taste bite delight fair music clear suffice second slice whats rare redeem seen judgment mind handicap given those cant find
90061350,Rodney O & Joe Cooley,Everlasting Bass,1980s,[rodney o] the bass thats in your face sho nuff shrugs your face just like you got sprayed by a can of mace you see your speaker is movin everybody is groovin my song moves along as it starts improvin the highs will get no higher the bass will go no lower cuz everlasting bass sho nuff moves a flower some people cant take it they try to plead the case but you cant get enough of everlasting bass,[rodney o] bass face sho nuff shrugs face got sprayed mace speaker movin everybody groovin song moves along starts improvin highs higher bass lower cuz everlasting bass sho nuff moves flower people cant try plead case cant enough everlasting bass
45633417,Sir Mix-A-Lot,Beepers,1980s,operators voice welcome to sky pager sound of beeper going off appears throughout song operators voice beepers beepers beepers beepers welcome to sky pager beepers press the pound key after each entry im rollin like a playboy beep beep beep just another page just another freak cops say im bangin girls say im slangin just cause my black cross courts be hangin ah huh thats it baby beep diddy beep will i call you maybe sky pager looks like a phaser thats the attire of a northwest player san jose i got a show chillin like a champ with a girl in a limo there we go again i got a beep the girl got nosy beggin for a peep get off me girl this is business im workin it and you cant witness a oakland skeeso how do i know cause 415 was the area code turn it off turn it on so i wont get busted you know rap stars never get trusted baby wanna get so i put it on vibrate how does mix a lot communicate operators voice with beepers baby haha beepers welcome to sky pager beepers to use sky pager beepers press the pound key after each entry beepers please enter the pin number you wish sky pager 3x,operators voice welcome sky pager sound beeper going off appears throughout song operators voice beepers beepers beepers beepers welcome sky pager beepers press pound key each entry rollin playboy beep beep beep another page another freak cops bangin girls slangin cause black cross courts hangin ah huh baby beep diddy beep call maybe sky pager looks phaser attire northwest player san jose got show chillin champ girl limo again got beep girl got nosy beggin peep off me girl business workin cant witness oakland skeeso cause 415 was area code turn off turn wont busted rap stars never trusted baby wanna vibrate does mix lot communicate operators voice beepers baby haha beepers welcome sky pager beepers sky pager beepers press pound key each entry beepers please enter pin number wish sky pager 3x
105216572,Kon Kan,Bite The Bullet,1980s,3 2 1 go every time i see your face every night i live my place in this dream you keep me comin back you keep me comin comin just cant seem to get you off my mind every time i feel this heat every night i want you next to me you keep me comin back you keep me comin comin just cant seem to get you off my mind in my flesh i wait stripped of my pride if you could only read my mind want to come indside,3 2 1 every face every night live place dream keep me comin keep me comin comin cant seem off mind every feel heat every night next me keep me comin keep me comin comin cant seem off mind flesh wait stripped pride read mind indside
93796193,Jungle Brothers,Beeds On A String,1980s,backed by the baby bam beat the rare groove jungle bros no competition and nothin to prove want me to be on your family tree but youre all about yourself which wont allow me to be you see im the kind of brother that gets up on the stage to get down for the people that came and paid i throw on my uniform but not to get pretty show no shame feel no pity you all showed up and im glad you came still the same person everythings the same once again i show towards you all due respect but my main concern for now is keepin things in check hands in the air and everybody will sing as they hang on the my rhythm like the beeds on my string recess my soul sings a funk e song as the beat goes on and on another day gone and still learnin my right from wrong the partys gettin packed as i turn up the bass more,backed baby bam beat rare groove jungle bros competition nothin prove me family tree youre yourself wont allow me kind brother gets stage down people came paid throw uniform pretty show shame feel pity showed glad came same person everythings same once again show towards due respect main concern keepin things check hands air everybody sing hang rhythm beeds string recess soul sings funk e song beat goes on another day gone learnin right wrong partys gettin packed turn bass more
